,tollgate_id,time_window,direction,volume,vehicle_typeNa,vehicle_type0,vehicle_type1,start_month_x_x,start_day_x_x,start_hour_x_x,start_minute_x_x
4915,1,"[2016-10-03 04:20:00,2016-10-03 04:40:00)",0,13,13.0,0.0,0.0,10,3,4,20
4916,1,"[2016-10-03 04:20:00,2016-10-03 04:40:00)",1,10,0.0,0.0,10.0,10,3,4,20
4917,3,"[2016-10-03 04:20:00,2016-10-03 04:40:00)",0,6,6.0,0.0,0.0,10,3,4,20
4918,3,"[2016-10-03 04:20:00,2016-10-03 04:40:00)",1,7,0.0,0.0,7.0,10,3,4,20
4919,1,"[2016-10-03 04:40:00,2016-10-03 05:00:00)",0,11,11.0,0.0,0.0,10,3,4,40
4920,1,"[2016-10-03 04:40:00,2016-10-03 05:00:00)",1,12,0.0,0.0,12.0,10,3,4,40
4921,3,"[2016-10-03 04:40:00,2016-10-03 05:00:00)",0,17,17.0,0.0,0.0,10,3,4,40
4922,3,"[2016-10-03 04:40:00,2016-10-03 05:00:00)",1,8,0.0,1.0,7.0,10,3,4,40
4923,1,"[2016-10-03 05:00:00,2016-10-03 05:20:00)",0,26,26.0,0.0,0.0,10,3,5,0
4924,1,"[2016-10-03 05:00:00,2016-10-03 05:20:00)",1,20,0.0,0.0,20.0,10,3,5,0
4925,3,"[2016-10-03 05:00:00,2016-10-03 05:20:00)",0,13,13.0,0.0,0.0,10,3,5,0
4926,3,"[2016-10-03 05:00:00,2016-10-03 05:20:00)",1,5,0.0,1.0,4.0,10,3,5,0
4927,3,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,12,12.0,0.0,0.0,10,3,5,20
4928,3,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",1,5,0.0,1.0,4.0,10,3,5,20
4929,1,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,19,19.0,0.0,0.0,10,3,5,20
4930,1,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",1,12,0.0,1.0,11.0,10,3,5,20
4931,2,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",0,2,2.0,0.0,0.0,10,3,5,20
4932,1,"[2016-10-03 05:40:00,2016-10-03 06:00:00)",0,38,38.0,0.0,0.0,10,3,5,40
4933,1,"[2016-10-03 05:40:00,2016-10-03 06:00:00)",1,11,0.0,0.0,11.0,10,3,5,40
4934,3,"[2016-10-03 05:40:00,2016-10-03 06:00:00)",0,20,20.0,0.0,0.0,10,3,5,40
4935,3,"[2016-10-03 05:40:00,2016-10-03 06:00:00)",1,4,0.0,1.0,3.0,10,3,5,40
4936,2,"[2016-10-03 05:40:00,2016-10-03 06:00:00)",0,1,1.0,0.0,0.0,10,3,5,40
4937,3,"[2016-10-03 06:00:00,2016-10-03 06:20:00)",0,36,36.0,0.0,0.0,10,3,6,0
4938,3,"[2016-10-03 06:00:00,2016-10-03 06:20:00)",1,6,0.0,3.0,3.0,10,3,6,0
4939,1,"[2016-10-03 06:00:00,2016-10-03 06:20:00)",0,34,34.0,0.0,0.0,10,3,6,0
4940,1,"[2016-10-03 06:00:00,2016-10-03 06:20:00)",1,15,0.0,2.0,13.0,10,3,6,0
4941,1,"[2016-10-03 06:20:00,2016-10-03 06:40:00)",0,70,70.0,0.0,0.0,10,3,6,20
4942,1,"[2016-10-03 06:20:00,2016-10-03 06:40:00)",1,16,0.0,2.0,14.0,10,3,6,20
4943,3,"[2016-10-03 06:20:00,2016-10-03 06:40:00)",0,59,59.0,0.0,0.0,10,3,6,20
4944,3,"[2016-10-03 06:20:00,2016-10-03 06:40:00)",1,18,0.0,3.0,15.0,10,3,6,20
4945,2,"[2016-10-03 06:20:00,2016-10-03 06:40:00)",0,4,4.0,0.0,0.0,10,3,6,20
4946,1,"[2016-10-03 06:40:00,2016-10-03 07:00:00)",0,75,75.0,0.0,0.0,10,3,6,40
4947,1,"[2016-10-03 06:40:00,2016-10-03 07:00:00)",1,21,0.0,7.0,14.0,10,3,6,40
4948,3,"[2016-10-03 06:40:00,2016-10-03 07:00:00)",0,59,59.0,0.0,0.0,10,3,6,40
4949,3,"[2016-10-03 06:40:00,2016-10-03 07:00:00)",1,18,0.0,6.0,12.0,10,3,6,40
4950,2,"[2016-10-03 06:40:00,2016-10-03 07:00:00)",0,2,2.0,0.0,0.0,10,3,6,40
4951,3,"[2016-10-03 07:00:00,2016-10-03 07:20:00)",0,76,76.0,0.0,0.0,10,3,7,0
4952,3,"[2016-10-03 07:00:00,2016-10-03 07:20:00)",1,11,0.0,5.0,6.0,10,3,7,0
4953,1,"[2016-10-03 07:00:00,2016-10-03 07:20:00)",0,91,91.0,0.0,0.0,10,3,7,0
4954,1,"[2016-10-03 07:00:00,2016-10-03 07:20:00)",1,18,0.0,3.0,15.0,10,3,7,0
4955,2,"[2016-10-03 07:00:00,2016-10-03 07:20:00)",0,4,4.0,0.0,0.0,10,3,7,0
4956,3,"[2016-10-03 07:20:00,2016-10-03 07:40:00)",0,105,105.0,0.0,0.0,10,3,7,20
4957,3,"[2016-10-03 07:20:00,2016-10-03 07:40:00)",1,13,0.0,3.0,10.0,10,3,7,20
4958,1,"[2016-10-03 07:20:00,2016-10-03 07:40:00)",0,110,110.0,0.0,0.0,10,3,7,20
4959,1,"[2016-10-03 07:20:00,2016-10-03 07:40:00)",1,18,0.0,3.0,15.0,10,3,7,20
4960,2,"[2016-10-03 07:20:00,2016-10-03 07:40:00)",0,2,2.0,0.0,0.0,10,3,7,20
4961,3,"[2016-10-03 07:40:00,2016-10-03 08:00:00)",0,105,105.0,0.0,0.0,10,3,7,40
4962,3,"[2016-10-03 07:40:00,2016-10-03 08:00:00)",1,16,0.0,6.0,10.0,10,3,7,40
4963,2,"[2016-10-03 07:40:00,2016-10-03 08:00:00)",0,7,7.0,0.0,0.0,10,3,7,40
4964,1,"[2016-10-03 07:40:00,2016-10-03 08:00:00)",0,140,140.0,0.0,0.0,10,3,7,40
4965,1,"[2016-10-03 07:40:00,2016-10-03 08:00:00)",1,12,0.0,4.0,8.0,10,3,7,40
4966,3,"[2016-10-03 08:00:00,2016-10-03 08:20:00)",0,131,131.0,0.0,0.0,10,3,8,0
4967,3,"[2016-10-03 08:00:00,2016-10-03 08:20:00)",1,15,0.0,8.0,7.0,10,3,8,0
4968,1,"[2016-10-03 08:00:00,2016-10-03 08:20:00)",0,189,189.0,0.0,0.0,10,3,8,0
4969,1,"[2016-10-03 08:00:00,2016-10-03 08:20:00)",1,15,0.0,7.0,8.0,10,3,8,0
4970,2,"[2016-10-03 08:00:00,2016-10-03 08:20:00)",0,8,8.0,0.0,0.0,10,3,8,0
4971,1,"[2016-10-03 08:20:00,2016-10-03 08:40:00)",0,196,196.0,0.0,0.0,10,3,8,20
4972,1,"[2016-10-03 08:20:00,2016-10-03 08:40:00)",1,21,0.0,3.0,18.0,10,3,8,20
4973,3,"[2016-10-03 08:20:00,2016-10-03 08:40:00)",0,136,136.0,0.0,0.0,10,3,8,20
4974,3,"[2016-10-03 08:20:00,2016-10-03 08:40:00)",1,16,0.0,11.0,5.0,10,3,8,20
4975,2,"[2016-10-03 08:20:00,2016-10-03 08:40:00)",0,8,8.0,0.0,0.0,10,3,8,20
4976,1,"[2016-10-03 08:40:00,2016-10-03 09:00:00)",0,204,204.0,0.0,0.0,10,3,8,40
4977,1,"[2016-10-03 08:40:00,2016-10-03 09:00:00)",1,15,0.0,5.0,10.0,10,3,8,40
4978,3,"[2016-10-03 08:40:00,2016-10-03 09:00:00)",0,139,139.0,0.0,0.0,10,3,8,40
4979,3,"[2016-10-03 08:40:00,2016-10-03 09:00:00)",1,20,0.0,10.0,10.0,10,3,8,40
4980,2,"[2016-10-03 08:40:00,2016-10-03 09:00:00)",0,6,6.0,0.0,0.0,10,3,8,40
4981,3,"[2016-10-03 09:00:00,2016-10-03 09:20:00)",0,200,200.0,0.0,0.0,10,3,9,0
4982,3,"[2016-10-03 09:00:00,2016-10-03 09:20:00)",1,19,0.0,11.0,8.0,10,3,9,0
4983,1,"[2016-10-03 09:00:00,2016-10-03 09:20:00)",0,90,90.0,0.0,0.0,10,3,9,0
4984,1,"[2016-10-03 09:00:00,2016-10-03 09:20:00)",1,13,0.0,5.0,8.0,10,3,9,0
4985,3,"[2016-10-03 09:20:00,2016-10-03 09:40:00)",0,155,155.0,0.0,0.0,10,3,9,20
4986,3,"[2016-10-03 09:20:00,2016-10-03 09:40:00)",1,23,0.0,14.0,9.0,10,3,9,20
4987,1,"[2016-10-03 09:20:00,2016-10-03 09:40:00)",0,183,183.0,0.0,0.0,10,3,9,20
4988,1,"[2016-10-03 09:20:00,2016-10-03 09:40:00)",1,17,0.0,7.0,10.0,10,3,9,20
4989,1,"[2016-10-03 09:40:00,2016-10-03 10:00:00)",0,183,183.0,0.0,0.0,10,3,9,40
4990,1,"[2016-10-03 09:40:00,2016-10-03 10:00:00)",1,20,0.0,6.0,14.0,10,3,9,40
4991,3,"[2016-10-03 09:40:00,2016-10-03 10:00:00)",0,209,209.0,0.0,0.0,10,3,9,40
4992,3,"[2016-10-03 09:40:00,2016-10-03 10:00:00)",1,17,0.0,10.0,7.0,10,3,9,40
4993,3,"[2016-10-03 10:00:00,2016-10-03 10:20:00)",0,177,177.0,0.0,0.0,10,3,10,0
4994,3,"[2016-10-03 10:00:00,2016-10-03 10:20:00)",1,13,0.0,10.0,3.0,10,3,10,0
4995,1,"[2016-10-03 10:00:00,2016-10-03 10:20:00)",0,170,170.0,0.0,0.0,10,3,10,0
4996,1,"[2016-10-03 10:00:00,2016-10-03 10:20:00)",1,11,0.0,4.0,7.0,10,3,10,0
4997,1,"[2016-10-03 10:20:00,2016-10-03 10:40:00)",0,139,139.0,0.0,0.0,10,3,10,20
4998,1,"[2016-10-03 10:20:00,2016-10-03 10:40:00)",1,14,0.0,6.0,8.0,10,3,10,20
4999,3,"[2016-10-03 10:20:00,2016-10-03 10:40:00)",0,160,160.0,0.0,0.0,10,3,10,20
5000,3,"[2016-10-03 10:20:00,2016-10-03 10:40:00)",1,31,0.0,21.0,10.0,10,3,10,20
5001,3,"[2016-10-03 10:40:00,2016-10-03 11:00:00)",0,143,143.0,0.0,0.0,10,3,10,40
5002,3,"[2016-10-03 10:40:00,2016-10-03 11:00:00)",1,23,0.0,16.0,7.0,10,3,10,40
5003,1,"[2016-10-03 10:40:00,2016-10-03 11:00:00)",0,119,119.0,0.0,0.0,10,3,10,40
5004,1,"[2016-10-03 10:40:00,2016-10-03 11:00:00)",1,8,0.0,4.0,4.0,10,3,10,40
5005,1,"[2016-10-03 11:00:00,2016-10-03 11:20:00)",0,103,103.0,0.0,0.0,10,3,11,0
5006,1,"[2016-10-03 11:00:00,2016-10-03 11:20:00)",1,10,0.0,3.0,7.0,10,3,11,0
5007,3,"[2016-10-03 11:00:00,2016-10-03 11:20:00)",0,111,111.0,0.0,0.0,10,3,11,0
5008,3,"[2016-10-03 11:00:00,2016-10-03 11:20:00)",1,28,0.0,18.0,10.0,10,3,11,0
5009,1,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",0,189,189.0,0.0,0.0,10,3,11,20
5010,1,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",1,11,0.0,2.0,9.0,10,3,11,20
5011,3,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",0,93,93.0,0.0,0.0,10,3,11,20
5012,3,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",1,25,0.0,11.0,14.0,10,3,11,20
5013,2,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",0,7,7.0,0.0,0.0,10,3,11,20
5014,1,"[2016-10-03 11:40:00,2016-10-03 12:00:00)",0,120,120.0,0.0,0.0,10,3,11,40
5015,1,"[2016-10-03 11:40:00,2016-10-03 12:00:00)",1,15,0.0,2.0,13.0,10,3,11,40
5016,3,"[2016-10-03 11:40:00,2016-10-03 12:00:00)",0,60,60.0,0.0,0.0,10,3,11,40
5017,3,"[2016-10-03 11:40:00,2016-10-03 12:00:00)",1,22,0.0,10.0,12.0,10,3,11,40
5018,2,"[2016-10-03 11:40:00,2016-10-03 12:00:00)",0,6,6.0,0.0,0.0,10,3,11,40
5019,1,"[2016-10-03 12:00:00,2016-10-03 12:20:00)",0,133,133.0,0.0,0.0,10,3,12,0
5020,1,"[2016-10-03 12:00:00,2016-10-03 12:20:00)",1,15,0.0,7.0,8.0,10,3,12,0
5021,3,"[2016-10-03 12:00:00,2016-10-03 12:20:00)",0,62,62.0,0.0,0.0,10,3,12,0
5022,3,"[2016-10-03 12:00:00,2016-10-03 12:20:00)",1,22,0.0,12.0,10.0,10,3,12,0
5023,2,"[2016-10-03 12:00:00,2016-10-03 12:20:00)",0,5,5.0,0.0,0.0,10,3,12,0
5024,3,"[2016-10-03 12:20:00,2016-10-03 12:40:00)",0,114,114.0,0.0,0.0,10,3,12,20
5025,3,"[2016-10-03 12:20:00,2016-10-03 12:40:00)",1,28,0.0,16.0,12.0,10,3,12,20
5026,2,"[2016-10-03 12:20:00,2016-10-03 12:40:00)",0,7,7.0,0.0,0.0,10,3,12,20
5027,1,"[2016-10-03 12:20:00,2016-10-03 12:40:00)",0,154,154.0,0.0,0.0,10,3,12,20
5028,1,"[2016-10-03 12:20:00,2016-10-03 12:40:00)",1,9,0.0,4.0,5.0,10,3,12,20
5029,3,"[2016-10-03 12:40:00,2016-10-03 13:00:00)",0,123,123.0,0.0,0.0,10,3,12,40
5030,3,"[2016-10-03 12:40:00,2016-10-03 13:00:00)",1,31,0.0,22.0,9.0,10,3,12,40
5031,1,"[2016-10-03 12:40:00,2016-10-03 13:00:00)",0,165,165.0,0.0,0.0,10,3,12,40
5032,1,"[2016-10-03 12:40:00,2016-10-03 13:00:00)",1,10,0.0,3.0,7.0,10,3,12,40
5033,2,"[2016-10-03 12:40:00,2016-10-03 13:00:00)",0,6,6.0,0.0,0.0,10,3,12,40
5034,2,"[2016-10-03 13:00:00,2016-10-03 13:20:00)",0,7,7.0,0.0,0.0,10,3,13,0
5035,1,"[2016-10-03 13:00:00,2016-10-03 13:20:00)",0,155,155.0,0.0,0.0,10,3,13,0
5036,1,"[2016-10-03 13:00:00,2016-10-03 13:20:00)",1,20,0.0,6.0,14.0,10,3,13,0
5037,3,"[2016-10-03 13:00:00,2016-10-03 13:20:00)",0,97,97.0,0.0,0.0,10,3,13,0
5038,3,"[2016-10-03 13:00:00,2016-10-03 13:20:00)",1,24,0.0,14.0,10.0,10,3,13,0
5039,1,"[2016-10-03 13:20:00,2016-10-03 13:40:00)",0,179,179.0,0.0,0.0,10,3,13,20
5040,1,"[2016-10-03 13:20:00,2016-10-03 13:40:00)",1,14,0.0,4.0,10.0,10,3,13,20
5041,3,"[2016-10-03 13:20:00,2016-10-03 13:40:00)",0,87,87.0,0.0,0.0,10,3,13,20
5042,3,"[2016-10-03 13:20:00,2016-10-03 13:40:00)",1,26,0.0,20.0,6.0,10,3,13,20
5043,2,"[2016-10-03 13:20:00,2016-10-03 13:40:00)",0,12,12.0,0.0,0.0,10,3,13,20
5044,1,"[2016-10-03 13:40:00,2016-10-03 14:00:00)",0,178,178.0,0.0,0.0,10,3,13,40
5045,1,"[2016-10-03 13:40:00,2016-10-03 14:00:00)",1,18,0.0,7.0,11.0,10,3,13,40
5046,2,"[2016-10-03 13:40:00,2016-10-03 14:00:00)",0,10,10.0,0.0,0.0,10,3,13,40
5047,3,"[2016-10-03 13:40:00,2016-10-03 14:00:00)",0,140,140.0,0.0,0.0,10,3,13,40
5048,3,"[2016-10-03 13:40:00,2016-10-03 14:00:00)",1,22,0.0,9.0,13.0,10,3,13,40
5049,1,"[2016-10-03 14:00:00,2016-10-03 14:20:00)",0,183,183.0,0.0,0.0,10,3,14,0
5050,1,"[2016-10-03 14:00:00,2016-10-03 14:20:00)",1,18,0.0,6.0,12.0,10,3,14,0
5051,3,"[2016-10-03 14:00:00,2016-10-03 14:20:00)",0,139,139.0,0.0,0.0,10,3,14,0
5052,3,"[2016-10-03 14:00:00,2016-10-03 14:20:00)",1,31,0.0,24.0,7.0,10,3,14,0
5053,2,"[2016-10-03 14:00:00,2016-10-03 14:20:00)",0,8,8.0,0.0,0.0,10,3,14,0
5054,3,"[2016-10-03 14:20:00,2016-10-03 14:40:00)",0,118,118.0,0.0,0.0,10,3,14,20
5055,3,"[2016-10-03 14:20:00,2016-10-03 14:40:00)",1,22,0.0,16.0,6.0,10,3,14,20
5056,2,"[2016-10-03 14:20:00,2016-10-03 14:40:00)",0,10,10.0,0.0,0.0,10,3,14,20
5057,1,"[2016-10-03 14:20:00,2016-10-03 14:40:00)",0,207,207.0,0.0,0.0,10,3,14,20
5058,1,"[2016-10-03 14:20:00,2016-10-03 14:40:00)",1,21,0.0,11.0,10.0,10,3,14,20
5059,3,"[2016-10-03 14:40:00,2016-10-03 15:00:00)",0,118,118.0,0.0,0.0,10,3,14,40
5060,3,"[2016-10-03 14:40:00,2016-10-03 15:00:00)",1,28,0.0,14.0,14.0,10,3,14,40
5061,1,"[2016-10-03 14:40:00,2016-10-03 15:00:00)",0,176,176.0,0.0,0.0,10,3,14,40
5062,1,"[2016-10-03 14:40:00,2016-10-03 15:00:00)",1,18,0.0,6.0,12.0,10,3,14,40
5063,2,"[2016-10-03 14:40:00,2016-10-03 15:00:00)",0,13,13.0,0.0,0.0,10,3,14,40
5064,1,"[2016-10-03 15:00:00,2016-10-03 15:20:00)",0,176,176.0,0.0,0.0,10,3,15,0
5065,1,"[2016-10-03 15:00:00,2016-10-03 15:20:00)",1,23,0.0,13.0,10.0,10,3,15,0
5066,3,"[2016-10-03 15:00:00,2016-10-03 15:20:00)",0,103,103.0,0.0,0.0,10,3,15,0
5067,3,"[2016-10-03 15:00:00,2016-10-03 15:20:00)",1,23,0.0,13.0,10.0,10,3,15,0
5068,2,"[2016-10-03 15:00:00,2016-10-03 15:20:00)",0,5,5.0,0.0,0.0,10,3,15,0
5069,1,"[2016-10-03 15:20:00,2016-10-03 15:40:00)",0,181,181.0,0.0,0.0,10,3,15,20
5070,1,"[2016-10-03 15:20:00,2016-10-03 15:40:00)",1,17,0.0,7.0,10.0,10,3,15,20
5071,3,"[2016-10-03 15:20:00,2016-10-03 15:40:00)",0,109,109.0,0.0,0.0,10,3,15,20
5072,3,"[2016-10-03 15:20:00,2016-10-03 15:40:00)",1,37,0.0,24.0,13.0,10,3,15,20
5073,2,"[2016-10-03 15:20:00,2016-10-03 15:40:00)",0,8,8.0,0.0,0.0,10,3,15,20
5074,3,"[2016-10-03 15:40:00,2016-10-03 16:00:00)",0,93,93.0,0.0,0.0,10,3,15,40
5075,3,"[2016-10-03 15:40:00,2016-10-03 16:00:00)",1,24,0.0,16.0,8.0,10,3,15,40
5076,1,"[2016-10-03 15:40:00,2016-10-03 16:00:00)",0,174,174.0,0.0,0.0,10,3,15,40
5077,1,"[2016-10-03 15:40:00,2016-10-03 16:00:00)",1,8,0.0,5.0,3.0,10,3,15,40
5078,2,"[2016-10-03 15:40:00,2016-10-03 16:00:00)",0,5,5.0,0.0,0.0,10,3,15,40
5079,3,"[2016-10-03 16:00:00,2016-10-03 16:20:00)",0,109,109.0,0.0,0.0,10,3,16,0
5080,3,"[2016-10-03 16:00:00,2016-10-03 16:20:00)",1,23,0.0,12.0,11.0,10,3,16,0
5081,1,"[2016-10-03 16:00:00,2016-10-03 16:20:00)",0,147,147.0,0.0,0.0,10,3,16,0
5082,1,"[2016-10-03 16:00:00,2016-10-03 16:20:00)",1,11,0.0,9.0,2.0,10,3,16,0
5083,2,"[2016-10-03 16:00:00,2016-10-03 16:20:00)",0,4,4.0,0.0,0.0,10,3,16,0
5084,1,"[2016-10-03 16:20:00,2016-10-03 16:40:00)",0,142,142.0,0.0,0.0,10,3,16,20
5085,1,"[2016-10-03 16:20:00,2016-10-03 16:40:00)",1,22,0.0,8.0,14.0,10,3,16,20
5086,3,"[2016-10-03 16:20:00,2016-10-03 16:40:00)",0,93,93.0,0.0,0.0,10,3,16,20
5087,3,"[2016-10-03 16:20:00,2016-10-03 16:40:00)",1,19,0.0,10.0,9.0,10,3,16,20
5088,2,"[2016-10-03 16:20:00,2016-10-03 16:40:00)",0,3,3.0,0.0,0.0,10,3,16,20
5089,3,"[2016-10-03 16:40:00,2016-10-03 17:00:00)",0,90,90.0,0.0,0.0,10,3,16,40
5090,3,"[2016-10-03 16:40:00,2016-10-03 17:00:00)",1,22,0.0,12.0,10.0,10,3,16,40
5091,1,"[2016-10-03 16:40:00,2016-10-03 17:00:00)",0,105,105.0,0.0,0.0,10,3,16,40
5092,1,"[2016-10-03 16:40:00,2016-10-03 17:00:00)",1,13,0.0,6.0,7.0,10,3,16,40
5093,2,"[2016-10-03 16:40:00,2016-10-03 17:00:00)",0,8,8.0,0.0,0.0,10,3,16,40
5094,1,"[2016-10-03 17:00:00,2016-10-03 17:20:00)",0,153,153.0,0.0,0.0,10,3,17,0
5095,1,"[2016-10-03 17:00:00,2016-10-03 17:20:00)",1,11,0.0,6.0,5.0,10,3,17,0
5096,3,"[2016-10-03 17:00:00,2016-10-03 17:20:00)",0,97,97.0,0.0,0.0,10,3,17,0
5097,3,"[2016-10-03 17:00:00,2016-10-03 17:20:00)",1,14,0.0,4.0,10.0,10,3,17,0
5098,2,"[2016-10-03 17:00:00,2016-10-03 17:20:00)",0,5,5.0,0.0,0.0,10,3,17,0
5099,1,"[2016-10-03 17:20:00,2016-10-03 17:40:00)",0,116,116.0,0.0,0.0,10,3,17,20
5100,1,"[2016-10-03 17:20:00,2016-10-03 17:40:00)",1,15,0.0,13.0,2.0,10,3,17,20
5101,2,"[2016-10-03 17:20:00,2016-10-03 17:40:00)",0,7,7.0,0.0,0.0,10,3,17,20
5102,3,"[2016-10-03 17:20:00,2016-10-03 17:40:00)",0,96,96.0,0.0,0.0,10,3,17,20
5103,3,"[2016-10-03 17:20:00,2016-10-03 17:40:00)",1,9,0.0,5.0,4.0,10,3,17,20
5104,3,"[2016-10-03 17:40:00,2016-10-03 18:00:00)",0,92,92.0,0.0,0.0,10,3,17,40
5105,3,"[2016-10-03 17:40:00,2016-10-03 18:00:00)",1,7,0.0,3.0,4.0,10,3,17,40
5106,1,"[2016-10-03 17:40:00,2016-10-03 18:00:00)",0,111,111.0,0.0,0.0,10,3,17,40
5107,1,"[2016-10-03 17:40:00,2016-10-03 18:00:00)",1,10,0.0,6.0,4.0,10,3,17,40
5108,2,"[2016-10-03 17:40:00,2016-10-03 18:00:00)",0,5,5.0,0.0,0.0,10,3,17,40
5109,3,"[2016-10-03 18:00:00,2016-10-03 18:20:00)",0,79,79.0,0.0,0.0,10,3,18,0
5110,3,"[2016-10-03 18:00:00,2016-10-03 18:20:00)",1,12,0.0,8.0,4.0,10,3,18,0
5111,1,"[2016-10-03 18:00:00,2016-10-03 18:20:00)",0,111,111.0,0.0,0.0,10,3,18,0
5112,1,"[2016-10-03 18:00:00,2016-10-03 18:20:00)",1,7,0.0,3.0,4.0,10,3,18,0
5113,2,"[2016-10-03 18:00:00,2016-10-03 18:20:00)",0,3,3.0,0.0,0.0,10,3,18,0
5114,3,"[2016-10-03 18:20:00,2016-10-03 18:40:00)",0,78,78.0,0.0,0.0,10,3,18,20
5115,3,"[2016-10-03 18:20:00,2016-10-03 18:40:00)",1,20,0.0,14.0,6.0,10,3,18,20
5116,1,"[2016-10-03 18:20:00,2016-10-03 18:40:00)",0,96,96.0,0.0,0.0,10,3,18,20
5117,1,"[2016-10-03 18:20:00,2016-10-03 18:40:00)",1,10,0.0,6.0,4.0,10,3,18,20
5118,2,"[2016-10-03 18:20:00,2016-10-03 18:40:00)",0,9,9.0,0.0,0.0,10,3,18,20
5119,3,"[2016-10-03 18:40:00,2016-10-03 19:00:00)",0,72,72.0,0.0,0.0,10,3,18,40
5120,3,"[2016-10-03 18:40:00,2016-10-03 19:00:00)",1,11,0.0,8.0,3.0,10,3,18,40
5121,1,"[2016-10-03 18:40:00,2016-10-03 19:00:00)",0,84,84.0,0.0,0.0,10,3,18,40
5122,1,"[2016-10-03 18:40:00,2016-10-03 19:00:00)",1,11,0.0,4.0,7.0,10,3,18,40
5123,2,"[2016-10-03 18:40:00,2016-10-03 19:00:00)",0,4,4.0,0.0,0.0,10,3,18,40
5124,3,"[2016-10-03 19:00:00,2016-10-03 19:20:00)",0,85,85.0,0.0,0.0,10,3,19,0
5125,3,"[2016-10-03 19:00:00,2016-10-03 19:20:00)",1,11,0.0,8.0,3.0,10,3,19,0
5126,1,"[2016-10-03 19:00:00,2016-10-03 19:20:00)",0,88,88.0,0.0,0.0,10,3,19,0
5127,1,"[2016-10-03 19:00:00,2016-10-03 19:20:00)",1,11,0.0,7.0,4.0,10,3,19,0
5128,2,"[2016-10-03 19:00:00,2016-10-03 19:20:00)",0,4,4.0,0.0,0.0,10,3,19,0
5129,3,"[2016-10-03 19:20:00,2016-10-03 19:40:00)",0,62,62.0,0.0,0.0,10,3,19,20
5130,3,"[2016-10-03 19:20:00,2016-10-03 19:40:00)",1,8,0.0,5.0,3.0,10,3,19,20
5131,1,"[2016-10-03 19:20:00,2016-10-03 19:40:00)",0,89,89.0,0.0,0.0,10,3,19,20
5132,1,"[2016-10-03 19:20:00,2016-10-03 19:40:00)",1,5,0.0,0.0,5.0,10,3,19,20
5133,2,"[2016-10-03 19:20:00,2016-10-03 19:40:00)",0,2,2.0,0.0,0.0,10,3,19,20
5134,1,"[2016-10-03 19:40:00,2016-10-03 20:00:00)",0,89,89.0,0.0,0.0,10,3,19,40
5135,1,"[2016-10-03 19:40:00,2016-10-03 20:00:00)",1,7,0.0,3.0,4.0,10,3,19,40
5136,3,"[2016-10-03 19:40:00,2016-10-03 20:00:00)",0,41,41.0,0.0,0.0,10,3,19,40
5137,3,"[2016-10-03 19:40:00,2016-10-03 20:00:00)",1,16,0.0,13.0,3.0,10,3,19,40
5138,2,"[2016-10-03 19:40:00,2016-10-03 20:00:00)",0,3,3.0,0.0,0.0,10,3,19,40
5139,1,"[2016-10-03 20:00:00,2016-10-03 20:20:00)",0,75,75.0,0.0,0.0,10,3,20,0
5140,1,"[2016-10-03 20:00:00,2016-10-03 20:20:00)",1,9,0.0,3.0,6.0,10,3,20,0
5141,3,"[2016-10-03 20:00:00,2016-10-03 20:20:00)",0,50,50.0,0.0,0.0,10,3,20,0
5142,3,"[2016-10-03 20:00:00,2016-10-03 20:20:00)",1,10,0.0,6.0,4.0,10,3,20,0
5143,2,"[2016-10-03 20:00:00,2016-10-03 20:20:00)",0,5,5.0,0.0,0.0,10,3,20,0
5144,1,"[2016-10-03 20:20:00,2016-10-03 20:40:00)",0,72,72.0,0.0,0.0,10,3,20,20
5145,1,"[2016-10-03 20:20:00,2016-10-03 20:40:00)",1,3,0.0,1.0,2.0,10,3,20,20
5146,3,"[2016-10-03 20:20:00,2016-10-03 20:40:00)",0,48,48.0,0.0,0.0,10,3,20,20
5147,3,"[2016-10-03 20:20:00,2016-10-03 20:40:00)",1,14,0.0,11.0,3.0,10,3,20,20
5148,2,"[2016-10-03 20:20:00,2016-10-03 20:40:00)",0,6,6.0,0.0,0.0,10,3,20,20
5149,1,"[2016-10-03 20:40:00,2016-10-03 21:00:00)",0,72,72.0,0.0,0.0,10,3,20,40
5150,1,"[2016-10-03 20:40:00,2016-10-03 21:00:00)",1,11,0.0,8.0,3.0,10,3,20,40
5151,3,"[2016-10-03 20:40:00,2016-10-03 21:00:00)",0,42,42.0,0.0,0.0,10,3,20,40
5152,3,"[2016-10-03 20:40:00,2016-10-03 21:00:00)",1,11,0.0,7.0,4.0,10,3,20,40
5153,2,"[2016-10-03 20:40:00,2016-10-03 21:00:00)",0,3,3.0,0.0,0.0,10,3,20,40
5154,1,"[2016-10-03 21:00:00,2016-10-03 21:20:00)",0,70,70.0,0.0,0.0,10,3,21,0
