"intersection_id","tollgate_id","time_window","avg_travel_time","start_month","start_day","start_hour","start_minute"
"A","2","[2016-10-07 00:40:00,2016-10-07 01:00:00)","36.25","10","7","0","40"
"A","2","[2016-10-07 01:00:00,2016-10-07 01:20:00)","48.48","10","7","1","0"
"A","2","[2016-10-07 01:20:00,2016-10-07 01:40:00)","44.37","10","7","1","20"
"A","2","[2016-10-07 01:40:00,2016-10-07 02:00:00)","27.21","10","7","1","40"
"A","2","[2016-10-07 02:00:00,2016-10-07 02:20:00)","37.9","10","7","2","0"
"A","2","[2016-10-07 02:20:00,2016-10-07 02:40:00)","37.21","10","7","2","20"
"A","2","[2016-10-07 03:20:00,2016-10-07 03:40:00)","47.81","10","7","3","20"
"A","2","[2016-10-07 03:40:00,2016-10-07 04:00:00)","59.02","10","7","3","40"
"A","2","[2016-10-07 04:00:00,2016-10-07 04:20:00)","239.62","10","7","4","0"
"A","2","[2016-10-07 04:20:00,2016-10-07 04:40:00)","35.73","10","7","4","20"
"A","2","[2016-10-07 04:40:00,2016-10-07 05:00:00)","55.41","10","7","4","40"
"A","2","[2016-10-07 05:00:00,2016-10-07 05:20:00)","40.68","10","7","5","0"
"A","2","[2016-10-07 05:20:00,2016-10-07 05:40:00)","45.48","10","7","5","20"
"A","2","[2016-10-07 05:40:00,2016-10-07 06:00:00)","45.19","10","7","5","40"
"A","2","[2016-10-07 06:00:00,2016-10-07 06:20:00)","36.61","10","7","6","0"
"A","2","[2016-10-07 06:20:00,2016-10-07 06:40:00)","54.74","10","7","6","20"
"A","2","[2016-10-07 06:40:00,2016-10-07 07:00:00)","41.9","10","7","6","40"
"A","2","[2016-10-07 07:00:00,2016-10-07 07:20:00)","43.99","10","7","7","0"
"A","2","[2016-10-07 07:20:00,2016-10-07 07:40:00)","52.68","10","7","7","20"
"A","2","[2016-10-07 07:40:00,2016-10-07 08:00:00)","46.83","10","7","7","40"
"A","2","[2016-10-07 08:00:00,2016-10-07 08:20:00)","53.7","10","7","8","0"
"A","2","[2016-10-07 08:20:00,2016-10-07 08:40:00)","51.68","10","7","8","20"
"A","2","[2016-10-07 08:40:00,2016-10-07 09:00:00)","51.59","10","7","8","40"
"A","2","[2016-10-07 09:00:00,2016-10-07 09:20:00)","44.28","10","7","9","0"
"A","2","[2016-10-07 09:20:00,2016-10-07 09:40:00)","54.48","10","7","9","20"
"A","2","[2016-10-07 09:40:00,2016-10-07 10:00:00)","59.64","10","7","9","40"
"A","2","[2016-10-07 10:00:00,2016-10-07 10:20:00)","48.31","10","7","10","0"
"A","2","[2016-10-07 10:20:00,2016-10-07 10:40:00)","39.23","10","7","10","20"
"A","2","[2016-10-07 10:40:00,2016-10-07 11:00:00)","52.5","10","7","10","40"
"A","2","[2016-10-07 11:00:00,2016-10-07 11:20:00)","59.74","10","7","11","0"
"A","2","[2016-10-07 11:20:00,2016-10-07 11:40:00)","54.56","10","7","11","20"
"A","2","[2016-10-07 11:40:00,2016-10-07 12:00:00)","44.42","10","7","11","40"
"A","2","[2016-10-07 12:00:00,2016-10-07 12:20:00)","64.08","10","7","12","0"
"A","2","[2016-10-07 12:20:00,2016-10-07 12:40:00)","69.53","10","7","12","20"
"A","2","[2016-10-07 12:40:00,2016-10-07 13:00:00)","52.87","10","7","12","40"
"A","2","[2016-10-07 13:00:00,2016-10-07 13:20:00)","45.19","10","7","13","0"
"A","2","[2016-10-07 13:20:00,2016-10-07 13:40:00)","52.81","10","7","13","20"
"A","2","[2016-10-07 13:40:00,2016-10-07 14:00:00)","68.03","10","7","13","40"
"A","2","[2016-10-07 14:00:00,2016-10-07 14:20:00)","56.21","10","7","14","0"
"A","2","[2016-10-07 14:20:00,2016-10-07 14:40:00)","49.21","10","7","14","20"
"A","2","[2016-10-07 14:40:00,2016-10-07 15:00:00)","69.95","10","7","14","40"
"A","2","[2016-10-07 15:00:00,2016-10-07 15:20:00)","54.75","10","7","15","0"
"A","2","[2016-10-07 15:20:00,2016-10-07 15:40:00)","72.12","10","7","15","20"
"A","2","[2016-10-07 15:40:00,2016-10-07 16:00:00)","60.16","10","7","15","40"
"A","2","[2016-10-07 16:00:00,2016-10-07 16:20:00)","48.61","10","7","16","0"
"A","2","[2016-10-07 16:20:00,2016-10-07 16:40:00)","58.63","10","7","16","20"
"A","2","[2016-10-07 16:40:00,2016-10-07 17:00:00)","56.98","10","7","16","40"
"A","2","[2016-10-07 17:00:00,2016-10-07 17:20:00)","53.62","10","7","17","0"
"A","2","[2016-10-07 17:20:00,2016-10-07 17:40:00)","56.2","10","7","17","20"
"A","2","[2016-10-07 17:40:00,2016-10-07 18:00:00)","54.06","10","7","17","40"
"A","2","[2016-10-07 18:00:00,2016-10-07 18:20:00)","61.83","10","7","18","0"
"A","2","[2016-10-07 18:20:00,2016-10-07 18:40:00)","55.61","10","7","18","20"
"A","2","[2016-10-07 18:40:00,2016-10-07 19:00:00)","56.88","10","7","18","40"
"A","2","[2016-10-07 19:00:00,2016-10-07 19:20:00)","76.45","10","7","19","0"
"A","2","[2016-10-07 19:20:00,2016-10-07 19:40:00)","64.15","10","7","19","20"
"A","2","[2016-10-07 19:40:00,2016-10-07 20:00:00)","67.36","10","7","19","40"
"A","2","[2016-10-07 20:00:00,2016-10-07 20:20:00)","89.91","10","7","20","0"
"A","2","[2016-10-07 20:20:00,2016-10-07 20:40:00)","69.48","10","7","20","20"
"A","2","[2016-10-07 20:40:00,2016-10-07 21:00:00)","67.85","10","7","20","40"
"A","2","[2016-10-07 21:00:00,2016-10-07 21:20:00)","61.48","10","7","21","0"
"A","2","[2016-10-07 21:20:00,2016-10-07 21:40:00)","51.34","10","7","21","20"
"A","2","[2016-10-07 21:40:00,2016-10-07 22:00:00)","56.63","10","7","21","40"
"A","2","[2016-10-07 22:00:00,2016-10-07 22:20:00)","55.5","10","7","22","0"
"A","2","[2016-10-07 22:20:00,2016-10-07 22:40:00)","68.55","10","7","22","20"
"A","2","[2016-10-07 22:40:00,2016-10-07 23:00:00)","56.75","10","7","22","40"
"A","2","[2016-10-07 23:00:00,2016-10-07 23:20:00)","62.97","10","7","23","0"
"A","2","[2016-10-07 23:20:00,2016-10-07 23:40:00)","60.87","10","7","23","20"
"A","2","[2016-10-07 23:40:00,2016-10-08 00:00:00)","65.07","10","7","23","40"
"A","2","[2016-10-08 00:00:00,2016-10-08 00:20:00)","75.01","10","8","0","0"
"A","2","[2016-10-08 00:20:00,2016-10-08 00:40:00)","52.73","10","8","0","20"
"A","2","[2016-10-08 01:00:00,2016-10-08 01:20:00)","45.63","10","8","1","0"
"A","2","[2016-10-08 01:20:00,2016-10-08 01:40:00)","85.88","10","8","1","20"
"A","2","[2016-10-08 02:00:00,2016-10-08 02:20:00)","71.66","10","8","2","0"
"A","2","[2016-10-08 02:20:00,2016-10-08 02:40:00)","45.08","10","8","2","20"
"A","2","[2016-10-08 02:40:00,2016-10-08 03:00:00)","54.18","10","8","2","40"
"A","2","[2016-10-08 03:20:00,2016-10-08 03:40:00)","45.58","10","8","3","20"
"A","2","[2016-10-08 03:40:00,2016-10-08 04:00:00)","67.7","10","8","3","40"
"A","2","[2016-10-08 04:00:00,2016-10-08 04:20:00)","65.75","10","8","4","0"
"A","2","[2016-10-08 04:20:00,2016-10-08 04:40:00)","62.4","10","8","4","20"
"A","2","[2016-10-08 04:40:00,2016-10-08 05:00:00)","145.53","10","8","4","40"
"A","2","[2016-10-08 05:00:00,2016-10-08 05:20:00)","57.46","10","8","5","0"
"A","2","[2016-10-08 05:20:00,2016-10-08 05:40:00)","58.06","10","8","5","20"
"A","2","[2016-10-08 05:40:00,2016-10-08 06:00:00)","38.55","10","8","5","40"
"A","2","[2016-10-08 06:00:00,2016-10-08 06:20:00)","44.86","10","8","6","0"
"A","2","[2016-10-08 06:20:00,2016-10-08 06:40:00)","42.08","10","8","6","20"
"A","2","[2016-10-08 06:40:00,2016-10-08 07:00:00)","38.73","10","8","6","40"
"A","2","[2016-10-08 07:00:00,2016-10-08 07:20:00)","56.85","10","8","7","0"
"A","2","[2016-10-08 07:20:00,2016-10-08 07:40:00)","64.1","10","8","7","20"
"A","2","[2016-10-08 07:40:00,2016-10-08 08:00:00)","60.33","10","8","7","40"
"A","2","[2016-10-08 08:00:00,2016-10-08 08:20:00)","77.62","10","8","8","0"
"A","2","[2016-10-08 08:20:00,2016-10-08 08:40:00)","61.65","10","8","8","20"
"A","2","[2016-10-08 08:40:00,2016-10-08 09:00:00)","60.65","10","8","8","40"
"A","2","[2016-10-08 09:00:00,2016-10-08 09:20:00)","70.8","10","8","9","0"
"A","2","[2016-10-08 09:20:00,2016-10-08 09:40:00)","74.24","10","8","9","20"
"A","2","[2016-10-08 09:40:00,2016-10-08 10:00:00)","56.44","10","8","9","40"
"A","2","[2016-10-08 10:00:00,2016-10-08 10:20:00)","50.53","10","8","10","0"
"A","2","[2016-10-08 10:20:00,2016-10-08 10:40:00)","66.75","10","8","10","20"
"A","2","[2016-10-08 10:40:00,2016-10-08 11:00:00)","61.77","10","8","10","40"
"A","2","[2016-10-08 11:00:00,2016-10-08 11:20:00)","49.75","10","8","11","0"
"A","2","[2016-10-08 11:20:00,2016-10-08 11:40:00)","51.44","10","8","11","20"
"A","2","[2016-10-08 11:40:00,2016-10-08 12:00:00)","64.14","10","8","11","40"
"A","2","[2016-10-08 12:00:00,2016-10-08 12:20:00)","54.43","10","8","12","0"
"A","2","[2016-10-08 12:20:00,2016-10-08 12:40:00)","78.69","10","8","12","20"
"A","2","[2016-10-08 12:40:00,2016-10-08 13:00:00)","52.93","10","8","12","40"
"A","2","[2016-10-08 13:00:00,2016-10-08 13:20:00)","88.19","10","8","13","0"
"A","2","[2016-10-08 13:20:00,2016-10-08 13:40:00)","68.71","10","8","13","20"
"A","2","[2016-10-08 13:40:00,2016-10-08 14:00:00)","84.46","10","8","13","40"
"A","2","[2016-10-08 14:00:00,2016-10-08 14:20:00)","101.95","10","8","14","0"
"A","2","[2016-10-08 14:20:00,2016-10-08 14:40:00)","64.23","10","8","14","20"
"A","2","[2016-10-08 14:40:00,2016-10-08 15:00:00)","51.71","10","8","14","40"
"A","2","[2016-10-08 15:00:00,2016-10-08 15:20:00)","162.05","10","8","15","0"
"A","2","[2016-10-08 15:20:00,2016-10-08 15:40:00)","72.02","10","8","15","20"
"A","2","[2016-10-08 15:40:00,2016-10-08 16:00:00)","60.01","10","8","15","40"
"A","2","[2016-10-08 16:00:00,2016-10-08 16:20:00)","51.2","10","8","16","0"
"A","2","[2016-10-08 16:20:00,2016-10-08 16:40:00)","62.28","10","8","16","20"
"A","2","[2016-10-08 16:40:00,2016-10-08 17:00:00)","62.6","10","8","16","40"
"A","2","[2016-10-08 17:00:00,2016-10-08 17:20:00)","62.29","10","8","17","0"
"A","2","[2016-10-08 17:20:00,2016-10-08 17:40:00)","72.66","10","8","17","20"
"A","2","[2016-10-08 17:40:00,2016-10-08 18:00:00)","74.88","10","8","17","40"
"A","2","[2016-10-08 18:00:00,2016-10-08 18:20:00)","54.63","10","8","18","0"
"A","2","[2016-10-08 18:20:00,2016-10-08 18:40:00)","55.04","10","8","18","20"
"A","2","[2016-10-08 18:40:00,2016-10-08 19:00:00)","66.33","10","8","18","40"
"A","2","[2016-10-08 19:00:00,2016-10-08 19:20:00)","52.61","10","8","19","0"
"A","2","[2016-10-08 19:20:00,2016-10-08 19:40:00)","105.87","10","8","19","20"
"A","2","[2016-10-08 19:40:00,2016-10-08 20:00:00)","59.53","10","8","19","40"
"A","2","[2016-10-08 20:00:00,2016-10-08 20:20:00)","52.78","10","8","20","0"
"A","2","[2016-10-08 20:20:00,2016-10-08 20:40:00)","57.09","10","8","20","20"
"A","2","[2016-10-08 20:40:00,2016-10-08 21:00:00)","53.94","10","8","20","40"
"A","2","[2016-10-08 21:00:00,2016-10-08 21:20:00)","67.91","10","8","21","0"
"A","2","[2016-10-08 21:20:00,2016-10-08 21:40:00)","63.2","10","8","21","20"
"A","2","[2016-10-08 21:40:00,2016-10-08 22:00:00)","51.1","10","8","21","40"
"A","2","[2016-10-08 22:00:00,2016-10-08 22:20:00)","41.34","10","8","22","0"
"A","2","[2016-10-08 22:20:00,2016-10-08 22:40:00)","39.41","10","8","22","20"
"A","2","[2016-10-08 23:00:00,2016-10-08 23:20:00)","60.0","10","8","23","0"
"A","2","[2016-10-08 23:40:00,2016-10-09 00:00:00)","35.44","10","8","23","40"
"A","2","[2016-10-09 00:00:00,2016-10-09 00:20:00)","45.73","10","9","0","0"
"A","2","[2016-10-09 00:40:00,2016-10-09 01:00:00)","74.94","10","9","0","40"
"A","2","[2016-10-09 01:00:00,2016-10-09 01:20:00)","49.21","10","9","1","0"
"A","2","[2016-10-09 01:20:00,2016-10-09 01:40:00)","46.41","10","9","1","20"
"A","2","[2016-10-09 02:20:00,2016-10-09 02:40:00)","56.8","10","9","2","20"
"A","2","[2016-10-09 02:40:00,2016-10-09 03:00:00)","53.64","10","9","2","40"
"A","2","[2016-10-09 03:00:00,2016-10-09 03:20:00)","53.38","10","9","3","0"
"A","2","[2016-10-09 03:20:00,2016-10-09 03:40:00)","42.03","10","9","3","20"
"A","2","[2016-10-09 03:40:00,2016-10-09 04:00:00)","44.03","10","9","3","40"
"A","2","[2016-10-09 04:20:00,2016-10-09 04:40:00)","60.48","10","9","4","20"
"A","2","[2016-10-09 04:40:00,2016-10-09 05:00:00)","44.83","10","9","4","40"
"A","2","[2016-10-09 05:00:00,2016-10-09 05:20:00)","53.87","10","9","5","0"
"A","2","[2016-10-09 05:20:00,2016-10-09 05:40:00)","61.16","10","9","5","20"
"A","2","[2016-10-09 05:40:00,2016-10-09 06:00:00)","41.5","10","9","5","40"
"A","2","[2016-10-09 06:00:00,2016-10-09 06:20:00)","62.44","10","9","6","0"
"A","2","[2016-10-09 06:20:00,2016-10-09 06:40:00)","47.68","10","9","6","20"
"A","2","[2016-10-09 06:40:00,2016-10-09 07:00:00)","61.75","10","9","6","40"
"A","2","[2016-10-09 07:00:00,2016-10-09 07:20:00)","45.26","10","9","7","0"
"A","2","[2016-10-09 07:20:00,2016-10-09 07:40:00)","49.58","10","9","7","20"
"A","2","[2016-10-09 07:40:00,2016-10-09 08:00:00)","67.8","10","9","7","40"
"A","2","[2016-10-09 08:00:00,2016-10-09 08:20:00)","81.71","10","9","8","0"
"A","2","[2016-10-09 08:20:00,2016-10-09 08:40:00)","77.26","10","9","8","20"
"A","2","[2016-10-09 08:40:00,2016-10-09 09:00:00)","63.36","10","9","8","40"
"A","2","[2016-10-09 09:00:00,2016-10-09 09:20:00)","93.29","10","9","9","0"
"A","2","[2016-10-09 09:20:00,2016-10-09 09:40:00)","64.13","10","9","9","20"
"A","2","[2016-10-09 09:40:00,2016-10-09 10:00:00)","71.04","10","9","9","40"
"A","2","[2016-10-09 10:00:00,2016-10-09 10:20:00)","55.47","10","9","10","0"
"A","2","[2016-10-09 10:20:00,2016-10-09 10:40:00)","54.12","10","9","10","20"
"A","2","[2016-10-09 10:40:00,2016-10-09 11:00:00)","50.82","10","9","10","40"
"A","2","[2016-10-09 11:00:00,2016-10-09 11:20:00)","58.81","10","9","11","0"
"A","2","[2016-10-09 11:20:00,2016-10-09 11:40:00)","54.47","10","9","11","20"
"A","2","[2016-10-09 11:40:00,2016-10-09 12:00:00)","60.17","10","9","11","40"
"A","2","[2016-10-09 12:00:00,2016-10-09 12:20:00)","64.09","10","9","12","0"
"A","2","[2016-10-09 12:20:00,2016-10-09 12:40:00)","62.31","10","9","12","20"
"A","2","[2016-10-09 12:40:00,2016-10-09 13:00:00)","71.88","10","9","12","40"
"A","2","[2016-10-09 13:00:00,2016-10-09 13:20:00)","56.43","10","9","13","0"
"A","2","[2016-10-09 13:20:00,2016-10-09 13:40:00)","54.37","10","9","13","20"
"A","2","[2016-10-09 13:40:00,2016-10-09 14:00:00)","73.33","10","9","13","40"
"A","2","[2016-10-09 14:00:00,2016-10-09 14:20:00)","65.39","10","9","14","0"
"A","2","[2016-10-09 14:20:00,2016-10-09 14:40:00)","58.78","10","9","14","20"
"A","2","[2016-10-09 14:40:00,2016-10-09 15:00:00)","84.46","10","9","14","40"
"A","2","[2016-10-09 15:00:00,2016-10-09 15:20:00)","105.47","10","9","15","0"
"A","2","[2016-10-09 15:20:00,2016-10-09 15:40:00)","87.18","10","9","15","20"
"A","2","[2016-10-09 15:40:00,2016-10-09 16:00:00)","60.42","10","9","15","40"
"A","2","[2016-10-09 16:00:00,2016-10-09 16:20:00)","67.42","10","9","16","0"
"A","2","[2016-10-09 16:20:00,2016-10-09 16:40:00)","64.52","10","9","16","20"
"A","2","[2016-10-09 16:40:00,2016-10-09 17:00:00)","78.48","10","9","16","40"
"A","2","[2016-10-09 17:00:00,2016-10-09 17:20:00)","62.56","10","9","17","0"
"A","2","[2016-10-09 17:20:00,2016-10-09 17:40:00)","73.5","10","9","17","20"
"A","2","[2016-10-09 17:40:00,2016-10-09 18:00:00)","56.47","10","9","17","40"
"A","2","[2016-10-09 18:00:00,2016-10-09 18:20:00)","51.42","10","9","18","0"
"A","2","[2016-10-09 18:20:00,2016-10-09 18:40:00)","74.07","10","9","18","20"
"A","2","[2016-10-09 18:40:00,2016-10-09 19:00:00)","64.37","10","9","18","40"
"A","2","[2016-10-09 19:00:00,2016-10-09 19:20:00)","51.35","10","9","19","0"
"A","2","[2016-10-09 19:20:00,2016-10-09 19:40:00)","69.44","10","9","19","20"
"A","2","[2016-10-09 19:40:00,2016-10-09 20:00:00)","66.94","10","9","19","40"
"A","2","[2016-10-09 20:00:00,2016-10-09 20:20:00)","49.82","10","9","20","0"
"A","2","[2016-10-09 20:20:00,2016-10-09 20:40:00)","68.83","10","9","20","20"
"A","2","[2016-10-09 20:40:00,2016-10-09 21:00:00)","51.73","10","9","20","40"
"A","2","[2016-10-09 21:20:00,2016-10-09 21:40:00)","110.53","10","9","21","20"
"A","2","[2016-10-09 21:40:00,2016-10-09 22:00:00)","56.01","10","9","21","40"
"A","2","[2016-10-09 22:00:00,2016-10-09 22:20:00)","71.81","10","9","22","0"
"A","2","[2016-10-09 22:20:00,2016-10-09 22:40:00)","45.33","10","9","22","20"
"A","2","[2016-10-09 22:40:00,2016-10-09 23:00:00)","64.5","10","9","22","40"
"A","2","[2016-10-09 23:00:00,2016-10-09 23:20:00)","165.47","10","9","23","0"
"A","2","[2016-10-09 23:20:00,2016-10-09 23:40:00)","37.23","10","9","23","20"
"A","2","[2016-10-09 23:40:00,2016-10-10 00:00:00)","50.95","10","9","23","40"
"A","2","[2016-10-10 00:00:00,2016-10-10 00:20:00)","33.85","10","10","0","0"
"A","2","[2016-10-10 00:20:00,2016-10-10 00:40:00)","44.0","10","10","0","20"
"A","2","[2016-10-10 00:40:00,2016-10-10 01:00:00)","40.09","10","10","0","40"
"A","2","[2016-10-10 01:00:00,2016-10-10 01:20:00)","33.41","10","10","1","0"
"A","2","[2016-10-10 01:20:00,2016-10-10 01:40:00)","30.85","10","10","1","20"
"A","2","[2016-10-10 01:40:00,2016-10-10 02:00:00)","46.84","10","10","1","40"
"A","2","[2016-10-10 03:40:00,2016-10-10 04:00:00)","57.03","10","10","3","40"
"A","2","[2016-10-10 04:20:00,2016-10-10 04:40:00)","47.5","10","10","4","20"
"A","2","[2016-10-10 05:00:00,2016-10-10 05:20:00)","48.83","10","10","5","0"
"A","2","[2016-10-10 05:20:00,2016-10-10 05:40:00)","46.34","10","10","5","20"
"A","2","[2016-10-10 05:40:00,2016-10-10 06:00:00)","67.08","10","10","5","40"
"A","2","[2016-10-10 06:00:00,2016-10-10 06:20:00)","37.92","10","10","6","0"
"A","2","[2016-10-10 06:20:00,2016-10-10 06:40:00)","53.98","10","10","6","20"
"A","2","[2016-10-10 06:40:00,2016-10-10 07:00:00)","47.92","10","10","6","40"
"A","2","[2016-10-10 07:00:00,2016-10-10 07:20:00)","98.15","10","10","7","0"
"A","2","[2016-10-10 07:20:00,2016-10-10 07:40:00)","76.81","10","10","7","20"
"A","2","[2016-10-10 07:40:00,2016-10-10 08:00:00)","74.32","10","10","7","40"
"A","2","[2016-10-10 08:00:00,2016-10-10 08:20:00)","70.07","10","10","8","0"
"A","2","[2016-10-10 08:20:00,2016-10-10 08:40:00)","84.16","10","10","8","20"
"A","2","[2016-10-10 08:40:00,2016-10-10 09:00:00)","75.17","10","10","8","40"
"A","2","[2016-10-10 09:00:00,2016-10-10 09:20:00)","72.47","10","10","9","0"
"A","2","[2016-10-10 09:20:00,2016-10-10 09:40:00)","85.22","10","10","9","20"
"A","2","[2016-10-10 09:40:00,2016-10-10 10:00:00)","71.92","10","10","9","40"
"A","2","[2016-10-10 10:00:00,2016-10-10 10:20:00)","61.54","10","10","10","0"
"A","2","[2016-10-10 10:20:00,2016-10-10 10:40:00)","68.76","10","10","10","20"
"A","2","[2016-10-10 10:40:00,2016-10-10 11:00:00)","71.16","10","10","10","40"
"A","2","[2016-10-10 11:00:00,2016-10-10 11:20:00)","73.97","10","10","11","0"
"A","2","[2016-10-10 11:20:00,2016-10-10 11:40:00)","59.85","10","10","11","20"
"A","2","[2016-10-10 11:40:00,2016-10-10 12:00:00)","62.44","10","10","11","40"
"A","2","[2016-10-10 12:00:00,2016-10-10 12:20:00)","58.38","10","10","12","0"
"A","2","[2016-10-10 12:20:00,2016-10-10 12:40:00)","61.0","10","10","12","20"
"A","2","[2016-10-10 12:40:00,2016-10-10 13:00:00)","52.43","10","10","12","40"
"A","2","[2016-10-10 13:00:00,2016-10-10 13:20:00)","65.02","10","10","13","0"
"A","2","[2016-10-10 13:20:00,2016-10-10 13:40:00)","72.17","10","10","13","20"
"A","2","[2016-10-10 13:40:00,2016-10-10 14:00:00)","80.69","10","10","13","40"
"A","2","[2016-10-10 14:00:00,2016-10-10 14:20:00)","56.6","10","10","14","0"
"A","2","[2016-10-10 14:20:00,2016-10-10 14:40:00)","82.05","10","10","14","20"
"A","2","[2016-10-10 14:40:00,2016-10-10 15:00:00)","98.81","10","10","14","40"
"A","2","[2016-10-10 15:00:00,2016-10-10 15:20:00)","65.15","10","10","15","0"
"A","2","[2016-10-10 15:20:00,2016-10-10 15:40:00)","140.84","10","10","15","20"
"A","2","[2016-10-10 15:40:00,2016-10-10 16:00:00)","77.25","10","10","15","40"
"A","2","[2016-10-10 16:00:00,2016-10-10 16:20:00)","68.51","10","10","16","0"
"A","2","[2016-10-10 16:20:00,2016-10-10 16:40:00)","54.93","10","10","16","20"
"A","2","[2016-10-10 16:40:00,2016-10-10 17:00:00)","84.15","10","10","16","40"
"A","2","[2016-10-10 17:00:00,2016-10-10 17:20:00)","74.51","10","10","17","0"
"A","2","[2016-10-10 17:20:00,2016-10-10 17:40:00)","57.42","10","10","17","20"
"A","2","[2016-10-10 17:40:00,2016-10-10 18:00:00)","62.21","10","10","17","40"
"A","2","[2016-10-10 18:00:00,2016-10-10 18:20:00)","80.93","10","10","18","0"
"A","2","[2016-10-10 18:20:00,2016-10-10 18:40:00)","69.77","10","10","18","20"
"A","2","[2016-10-10 18:40:00,2016-10-10 19:00:00)","55.78","10","10","18","40"
"A","2","[2016-10-10 19:00:00,2016-10-10 19:20:00)","75.72","10","10","19","0"
"A","2","[2016-10-10 19:20:00,2016-10-10 19:40:00)","50.89","10","10","19","20"
"A","2","[2016-10-10 19:40:00,2016-10-10 20:00:00)","74.01","10","10","19","40"
"A","2","[2016-10-10 20:00:00,2016-10-10 20:20:00)","55.51","10","10","20","0"
"A","2","[2016-10-10 20:20:00,2016-10-10 20:40:00)","46.9","10","10","20","20"
"A","2","[2016-10-10 20:40:00,2016-10-10 21:00:00)","53.08","10","10","20","40"
"A","2","[2016-10-10 21:00:00,2016-10-10 21:20:00)","61.16","10","10","21","0"
"A","2","[2016-10-10 21:20:00,2016-10-10 21:40:00)","73.68","10","10","21","20"
"A","2","[2016-10-10 21:40:00,2016-10-10 22:00:00)","58.82","10","10","21","40"
"A","2","[2016-10-10 22:00:00,2016-10-10 22:20:00)","52.59","10","10","22","0"
"A","2","[2016-10-10 22:20:00,2016-10-10 22:40:00)","44.76","10","10","22","20"
"A","2","[2016-10-10 22:40:00,2016-10-10 23:00:00)","86.25","10","10","22","40"
"A","2","[2016-10-10 23:00:00,2016-10-10 23:20:00)","42.3","10","10","23","0"
"A","2","[2016-10-10 23:20:00,2016-10-10 23:40:00)","36.42","10","10","23","20"
"A","2","[2016-10-11 00:00:00,2016-10-11 00:20:00)","52.28","10","11","0","0"
"A","2","[2016-10-11 00:20:00,2016-10-11 00:40:00)","37.07","10","11","0","20"
"A","2","[2016-10-11 00:40:00,2016-10-11 01:00:00)","43.11","10","11","0","40"
"A","2","[2016-10-11 01:00:00,2016-10-11 01:20:00)","52.19","10","11","1","0"
"A","2","[2016-10-11 01:20:00,2016-10-11 01:40:00)","48.26","10","11","1","20"
"A","2","[2016-10-11 02:20:00,2016-10-11 02:40:00)","52.36","10","11","2","20"
"A","2","[2016-10-11 03:40:00,2016-10-11 04:00:00)","53.4","10","11","3","40"
"A","2","[2016-10-11 04:00:00,2016-10-11 04:20:00)","38.38","10","11","4","0"
"A","2","[2016-10-11 04:20:00,2016-10-11 04:40:00)","53.69","10","11","4","20"
"A","2","[2016-10-11 04:40:00,2016-10-11 05:00:00)","43.1","10","11","4","40"
"A","2","[2016-10-11 05:00:00,2016-10-11 05:20:00)","64.4","10","11","5","0"
"A","2","[2016-10-11 05:20:00,2016-10-11 05:40:00)","38.12","10","11","5","20"
"A","2","[2016-10-11 05:40:00,2016-10-11 06:00:00)","41.32","10","11","5","40"
"A","2","[2016-10-11 06:00:00,2016-10-11 06:20:00)","44.41","10","11","6","0"
"A","2","[2016-10-11 06:20:00,2016-10-11 06:40:00)","32.56","10","11","6","20"
"A","2","[2016-10-11 06:40:00,2016-10-11 07:00:00)","63.51","10","11","6","40"
"A","2","[2016-10-11 07:00:00,2016-10-11 07:20:00)","65.71","10","11","7","0"
"A","2","[2016-10-11 07:20:00,2016-10-11 07:40:00)","60.31","10","11","7","20"
"A","2","[2016-10-11 07:40:00,2016-10-11 08:00:00)","50.97","10","11","7","40"
"A","2","[2016-10-11 08:00:00,2016-10-11 08:20:00)","68.09","10","11","8","0"
"A","2","[2016-10-11 08:20:00,2016-10-11 08:40:00)","75.02","10","11","8","20"
"A","2","[2016-10-11 08:40:00,2016-10-11 09:00:00)","75.0","10","11","8","40"
"A","2","[2016-10-11 09:00:00,2016-10-11 09:20:00)","69.75","10","11","9","0"
"A","2","[2016-10-11 09:20:00,2016-10-11 09:40:00)","55.28","10","11","9","20"
"A","2","[2016-10-11 09:40:00,2016-10-11 10:00:00)","70.26","10","11","9","40"
"A","2","[2016-10-11 10:00:00,2016-10-11 10:20:00)","58.42","10","11","10","0"
"A","2","[2016-10-11 10:20:00,2016-10-11 10:40:00)","59.5","10","11","10","20"
"A","2","[2016-10-11 10:40:00,2016-10-11 11:00:00)","60.05","10","11","10","40"
"A","2","[2016-10-11 11:00:00,2016-10-11 11:20:00)","64.18","10","11","11","0"
"A","2","[2016-10-11 11:20:00,2016-10-11 11:40:00)","59.6","10","11","11","20"
"A","2","[2016-10-11 11:40:00,2016-10-11 12:00:00)","72.78","10","11","11","40"
"A","2","[2016-10-11 12:00:00,2016-10-11 12:20:00)","62.17","10","11","12","0"
"A","2","[2016-10-11 12:20:00,2016-10-11 12:40:00)","67.42","10","11","12","20"
"A","2","[2016-10-11 12:40:00,2016-10-11 13:00:00)","68.5","10","11","12","40"
"A","2","[2016-10-11 13:00:00,2016-10-11 13:20:00)","54.59","10","11","13","0"
"A","2","[2016-10-11 13:20:00,2016-10-11 13:40:00)","67.37","10","11","13","20"
"A","2","[2016-10-11 13:40:00,2016-10-11 14:00:00)","61.31","10","11","13","40"
